,Unnamed: 0,title,date,stock,sub_category,sub_category_predicted_score,parent_category,parent_predicted_score
43,1026546.0,"Powell Industries Reports Q4 EPS $(0.42) vs $(0.19) Est., Sales $95M vs $94M Est.",2017-12-05 16:20:00-05:00,POWL,Earnings,0.7261835336685181,Company News,0.6252068281173706
44,1151251.0,Mind The Gap: 5 ETFs With Technical Gaps to Fill,2011-10-07 13:22:00-04:00,SLV,Investment Strategies,0.195533737540245,Investment News,0.3188748955726623
45,487783.0,"Amazon Is Taking Over The Market, One Sector At A Time",2016-09-28 13:02:00-04:00,FDX,Leadership,0.2278573513031005,Market Trends,0.543573260307312
46,672584.0,"Identive Group, Inc. Sees Q3 Sales $21.0M-23.0M, Reaffirms FY14 Outlook; Will Buyback Up to $5M",2014-10-10 09:00:00-04:00,INVE,Earnings,0.1227186173200607,Company News,0.5533939599990845
47,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
48,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
49,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
50,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
51,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
52,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
53,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
54,1023246.0,Benzinga's Top Upgrades,2016-04-29 08:58:00-04:00,PODD,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
55,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
56,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
57,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
58,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
59,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
60,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
61,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
62,495540.0,Benzinga's Top Upgrades,2015-10-02 09:01:00-04:00,FINL,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
63,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
64,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
65,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
66,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
67,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
68,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
69,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
70,420260.0,Benzinga's Top Upgrades,2013-11-08 07:29:00-05:00,EMN,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
71,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
72,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
73,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
74,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
75,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
76,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
77,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
78,973325.0,Benzinga's Top Upgrades,2014-05-12 07:55:00-04:00,P,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
79,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
80,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
81,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
82,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
83,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
84,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
85,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
86,1289249.0,Benzinga's Top Upgrades,2016-10-20 08:52:00-04:00,UFPI,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
87,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
88,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
89,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
90,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
91,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
92,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
93,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
94,1347898.0,Benzinga's Top Upgrades,2015-07-16 09:01:00-04:00,WEC,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
95,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
96,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
97,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
98,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
99,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
100,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
101,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
102,1257937.0,Benzinga's Top Upgrades,2016-06-28 08:36:00-04:00,TRV,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
103,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
104,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
105,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
106,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
107,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
108,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
109,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
110,657402.0,Benzinga's Top Upgrades,2012-12-03 07:06:00-05:00,IGT,Stock Trends,0.1430067121982574,Market Trends,0.355301946401596
111,78543.0,33 Stocks Moving In Friday's Pre-Market Session,2018-05-04 08:03:00-04:00,ANET,Stock Trends,0.5354689955711365,Market Trends,0.3674581944942474
112,,2012-08-03 08:22:00-04:00,BWC,,Leadership,0.0601587668061256,Economic Indicators,0.1607593446969986
113,819744.0,"Benzinga's Top Upgrades, Downgrades For January 6, 2017",2017-01-06 09:31:00-05:00,MERC,Stock Trends,0.130907192826271,Market Trends,0.3206408321857452
114,177066.0,Market Wrap For December 20: Markets Gain On GDP Data ,2013-12-20 16:44:00-05:00,BMY,GDP,0.8597490191459656,Economic Indicators,0.8322023153305054
115,1234885.0,NBC7 San Diego Tweets '#BREAKING: Southwestern College evacuates students from one building http://on.nbc7.com/l75B2A3',2014-10-16 13:50:00-04:00,TKMR,Asset Trends,0.1361511647701263,Company News,0.6823504567146301
116,1000908.0,"The Daily Biotech Pulse: Adverum Snags Fast Track Designation, Crispr To Offer Shares, Elanco Animal Health To Debut",2018-09-20 09:02:00-04:00,PFE,Product Launches,0.4086494147777557,Industry Updates,0.50506991147995
117,824257.0,"UPDATE: MGT Says Company To Exclusively License D-Vasive Source Code and Tech Platform, Commercialization Plans Of Sentinel and E-Tagged Technology Still In Place As Previously Disclosed",2016-10-11 15:14:00-04:00,MGT,Tech Developments,0.4144823253154754,Company News,0.512275755405426
118,293809.0,Top 4 Stocks In The Diversified Computer Systems Industry With The Highest Cash,2011-08-11 04:10:00-04:00,CRAY,Stock Trends,0.218887060880661,Investment News,0.3721112012863159
119,406983.0,Exceed Company Announces $10M Share Repurchase Program ,2011-08-15 16:15:00-04:00,EDS,Earnings,0.1322225779294967,Company News,0.6572890281677246
120,497165.0,J.P. Morgan Discusses Fiserv After Analysts Day (FISV),2010-10-07 07:01:00-04:00,FISV,Earnings,0.142677366733551,Company News,0.3603116571903229
121,1407398.0,Horsehead Expects Noncash Charges Related to Hedging Transactions; Adjustment of $0.23/Share,2011-07-11 09:33:00-04:00,ZINC,Leadership,0.1256925463676452,Company News,0.3392941355705261
122,746582.0,How Did The Rail Group's Earnings Look?,2017-01-20 09:34:00-05:00,KSU,Earnings,0.7948129773139954,Company News,0.3335001766681671
123,1244822.0,Tofutti Brands Inc. Reports Q1 EPS of $0.02; Revenue of $3.90M,2014-05-13 11:14:00-04:00,TOF,Earnings,0.5702904462814331,Company News,0.6200931072235107
124,470653.0,"Morgan Stanley Maintains Equal-Weight on Expedia Group, Raises Price Target to $85",2020-06-03 08:59:00-04:00,EXPE,Stock Trends,0.1361524164676666,Investment News,0.3903900682926178
125,1200912.0,"Nomura Maintains Buy on Stanley Black & Decker, Raises Price Target to $163",2019-07-24 07:43:00-04:00,SWK,Investment Strategies,0.1851045489311218,Investment News,0.445786565542221
126,864391.0,"Shares of several iron ore, metal, and industrial companies are trading higher after China's iron ore futures rose on expectations that mining production will not be able to meet high demand.",2019-06-11 09:54:00-04:00,MT,Commodity Prices,0.5166400074958801,Company News,0.2145399004220962
127,951711.0,"Earnings Scheduled For February 24, 2014",2014-02-24 04:55:00-05:00,OKE,Earnings,0.766183614730835,Company News,0.2584687769412994
128,833165.0,3M Introduces 5-Year Plan That Reflects 'Confidence In Driving Efficient Growth',2016-03-29 13:08:00-04:00,MMM,Leadership,0.267273873090744,Company News,0.4133657217025757
129,705545.0,"Stocks Which Set New 52-Week Low Friday, October 5th",2018-10-08 09:27:00-04:00,JKS,Stock Trends,0.1877805739641189,Market Trends,0.3255909979343414
130,346749.0,How Does Target's New $5 Billion Buyback Plan Stack Up Against Other Retailers?,2016-09-21 13:26:00-04:00,DDS,Fund Activities,0.1912307888269424,Company News,0.2465713024139404
131,336177.0,"Guggenheim Initiates Coverage On Dana with Buy Rating, Announces $27.00 Price Target",2017-06-21 06:28:00-04:00,DAN,Investment Strategies,0.1632639020681381,Investment News,0.5342727303504944
132,697086.0,"News Summary (NBR, AMR, DAL, JBLU, ADBE)",2010-09-22 11:18:00-04:00,JBLU,Stock Trends,0.1268682032823562,Company News,0.4219395816326141
133,1218404.0,Tech Data Europe Announces Will Manage Supply Chain Services for Google's Chromecast,2014-03-31 08:50:00-04:00,TECD,Tech Developments,0.2695017457008362,Company News,0.6678668856620789
134,665063.0,"Incyte PDUFA Date Pushed Back, JMP Discusses Impact",2017-01-17 08:13:00-05:00,INCY,Legal & Regulatory,0.1106844469904899,Company News,0.5994117856025696
135,735596.0,Wall Street's M&A Chatter From January 24,2017-01-25 07:00:00-05:00,KO,M&A,0.9084179997444152,Investment News,0.3735398054122925
136,751367.0,"Earnings Scheduled For August 23, 2012",2012-08-23 04:33:00-04:00,LANC,Earnings,0.7504814267158508,Company News,0.2582480907440185
137,854842.0,Shares of several petroleum companies are trading lower after crude oil prices drop over 3% on concerns of an economic slowdown in China.,2019-01-22 10:44:00-05:00,MRO,Commodity Prices,0.3793323040008545,Company News,0.2106664925813675
138,695565.0,"Top 5 Mid-Cap NYSE Stocks In The Technology Sector With The Highest Sales (TNE, CSC, AUO, Q, JBL)",2010-05-14 05:57:00-04:00,JBL,Stock Trends,0.2101494669914245,Company News,0.3884564638137817
139,1109541.0,Cisco's (Nasdaq: CSCO) Huge Miss Bodes Well For This Stock,2010-11-11 17:05:00-05:00,RVBD,Stock Trends,0.3113037943840027,Investment News,0.3944154977798462
140,596921.0,Was The Baker Hughes/Halliburton Breakup A Win-Win?,2016-05-03 11:44:00-04:00,HAL,Fund Activities,0.1111596375703811,Company News,0.2183042168617248
141,1080069.0,Mid-Day Market Update: McDonald's Drops On Weak November Sales; Acceleron Pharma Shares Jump,2014-12-08 12:56:00-05:00,REXX,Stock Trends,0.4152065217494964,Company News,0.4288600087165832
142,388602.0,Gold Is In The Spotlight; Marc Cuban Thinks It Could Be A 'Safe Haven',2016-02-11 13:21:00-05:00,DUST,Commodity Prices,0.5333194732666016,Market Trends,0.4132759571075439
143,891637.0,How To Trade The Expected Expansion In U.S. Infrastructure Spending,2017-02-15 10:54:00-05:00,NDSN,Fund Activities,0.1480281054973602,Economic Indicators,0.2782069742679596
144,1327985.0,"Piper Jaffray Reiterates Vertex Pharmaceuticals Overweight, $48 PT (VRTX)",2011-02-04 09:01:00-05:00,VRTX,Investment Strategies,0.2193444222211837,Investment News,0.5822238922119141
145,1094022.0,"UPDATE: J.P. Morgan Initiates Coverage on Re/Max Holdings on High Quality Lower-Risk Housing Trade, But Fully Valuation",2013-10-28 09:03:00-04:00,RMAX,Investment Strategies,0.2425443083047866,Investment News,0.5440706610679626
146,1248063.0,Lunda Construction Awarded $130 Million Highway 41 DePere-Suamico Contract ,2013-08-07 08:33:00-04:00,TPC,Leadership,0.1340860426425933,Company News,0.6193479299545288
147,836250.0,"MannKind Q1 EPS $(0.25) Misses $(0.23) Estimate, Sales $3.465M Miss $4.24M Estimate",2018-05-09 16:02:00-04:00,MNKD,Earnings,0.75801682472229,Company News,0.3928759694099426
148,235358.0,Church & Dwight Q2 Earnings Preview,2019-07-30 14:18:00-04:00,CHD,Earnings,0.7702360153198242,Company News,0.6391732096672058
149,28413.0,Owning Gold Is Gone With The Wind (GLD),2011-01-05 15:54:00-05:00,ADP,Commodity Prices,0.633270800113678,Market Trends,0.296248197555542
150,1140717.0,Sino-Global Signs Two Year General Agency Service Agreement; Expected To Add Approximately $12M In Revenue Annually,2020-06-08 08:32:00-04:00,SINO,Earnings,0.1861014813184738,Company News,0.3210882842540741
151,1079152.0,Douglas Kass Tweet: 'After assessing the Ocwen news I am adding to RESI under $28/share. A full discussion will be on RealMoneyPro shortly',2014-02-06 13:41:00-05:00,RESI,Investment Strategies,0.2123230695724487,Industry Updates,0.2590854465961456
152,1109905.0,Revolution Lighting Technologies to Acquire Value Lighting and Affiliates for $35.6M,2014-03-10 06:32:00-04:00,RVLT,M&A,0.3559390902519226,Company News,0.3170320987701416
153,30906.0,"Citigroup Downgrades Adtran from Buy to Neutral, Lowers PT from $35 to $25",2012-07-12 05:59:00-04:00,ADTN,Stock Trends,0.178697869181633,Investment News,0.5052326321601868
154,60340.0,ALIM: FDA Grants Iluvien NDA Priority Review,2010-08-31 09:11:00-04:00,ALIM,Legal & Regulatory,0.1310198158025741,Company News,0.4474324882030487
155,483206.0,UNUSUAL OPTIONS ACTIVITY: Freeport McMoRan May 31st Calls Showing Wildly Different Strike Prices,2013-05-16 13:28:00-04:00,FCX,Asset Trends,0.1412052065134048,Company News,0.2899708747863769
156,750929.0,Lakeland Industries to Report Q2 FY11 Results (LAKE),2010-09-02 10:33:00-04:00,LAKE,Earnings,0.7368787527084351,Company News,0.5088819265365601
157,186583.0,Buffett Says First Spoke With BofA's Moynihan Wed Morning -CNBC,2011-08-25 09:32:00-04:00,BRK,Banking News,0.3326255977153778,Company News,0.4648570716381073
158,854652.0,108 Biggest Movers From Yesterday,2020-03-11 05:34:00-04:00,MRO,Stock Trends,0.0997845828533172,Market Trends,0.3342337310314178
159,649460.0,"Homeland Security Secretary Johnson Assures Issues at NYSE, United Are Apparently Not Rerlated to 'Nefarious' Activity",2015-07-08 13:21:00-04:00,ICE,Leadership,0.3369912505149841,Company News,0.4082386493682861
160,1033490.0,Primoris Wins $50M In Solar Awards,2020-05-01 08:01:00-04:00,PRIM,Earnings,0.3043778836727142,Company News,0.3373445272445678
161,841353.0,Bloom Box (Bloom Energy) IPO?,2010-03-26 14:37:00-04:00,MOD,Product Launches,0.5340865254402161,Company News,0.3330693542957306
162,955794.0,Sterne Agee Lowers PT On Old National Bancorp To $13,2011-09-08 07:30:00-04:00,ONB,Banking News,0.1249402165412902,Investment News,0.4479094445705414
163,256882.0,Euro Tech Holdings Shares Rise 55% Premarket Following Earnings Report; Co Says Positive about Ballast Water Business,2018-05-15 07:40:00-04:00,CLWT,Earnings,0.593120813369751,Company News,0.473248690366745
164,1012585.0,"Barclays Maintains Equal-Weight on Packaging Corp of America, Lowers Price Target to $95",2018-10-29 11:06:00-04:00,PKG,Banking News,0.1675935685634613,Investment News,0.319864273071289
165,369331.0,"Wells Fargo Initiates Coverage On Dollar Tree with Outperform Rating, Announces $106.00 Price Target",2017-11-03 07:45:00-04:00,DLTR,Stock Trends,0.1613972038030624,Investment News,0.4738792777061462
166,1272230.0,This ETF Is No Turkey,2010-07-29 07:28:00-04:00,TUR,Geopolitical Issues,0.3031827807426452,Global Events,0.3421052992343902
